test,item,score,speaker_name,speaker,rater,rater_gender,rater_age,speaker_wav
137,53,5,S2_NEU,3342,2548,M,43,53_S2_13_NEU.wav
137,54,5,S1_NARR,3340,2548,M,43,54_S1_10_NARR.wav
137,55,4,S1_CHAR,3339,2548,M,43,55_S1_02_CHAR.wav
137,56,6,S3_NEU,3337,2548,M,43,56_S3_13_NEU.wav
137,57,4,S2_NARR,3335,2548,M,43,57_S2_01_NARR.wav
137,4,2,S2_CHAR,3338,2564,F,29,04_S2_01_CHAR.wav
137,5,6,S3_NEU,3337,2564,F,29,05_S3_10_NEU.wav
137,6,4,S2_NARR,3335,2564,F,29,06_S2_08_NARR.wav
137,7,3,S1_CHAR,3339,2564,F,29,07_S1_05_CHAR.wav
137,8,4,S3_NEU,3337,2564,F,29,08_S3_02_NEU.wav
137,9,3,S1_NARR,3340,2564,F,29,09_S1_01_NARR.wav
137,10,4,S2_CHAR,3338,2564,F,29,10_S2_05_CHAR.wav
137,11,3,S1_NEU,3336,2564,F,29,11_S1_08_NEU.wav
137,12,3,S2_NARR,3335,2564,F,29,12_S2_13_NARR.wav
137,13,5,S3_CHAR,3341,2564,F,29,13_S3_02_CHAR.wav
137,14,4,S2_NEU,3342,2564,F,29,14_S2_05_NEU.wav
137,15,5,S3_NARR,3343,2564,F,29,15_S3_10_NARR.wav
137,16,3,S2_CHAR,3338,2564,F,29,16_S2_13_CHAR.wav
137,17,3,S3_NEU,3337,2564,F,29,17_S3_01_NEU.wav
137,18,3,S1_NARR,3340,2564,F,29,18_S1_08_NARR.wav
137,19,2,S3_CHAR,3341,2564,F,29,19_S3_01_CHAR.wav
137,20,4,S2_NEU,3342,2564,F,29,20_S2_10_NEU.wav
137,21,5,S3_NARR,3343,2564,F,29,21_S3_02_NARR.wav
137,22,2,S1_CHAR,3339,2564,F,29,22_S1_01_CHAR.wav
137,23,3,S2_NEU,3342,2564,F,29,23_S2_08_NEU.wav
137,24,6,S2_NARR,3335,2564,F,29,24_S2_02_NARR.wav
137,25,2,S3_CHAR,3341,2564,F,29,25_S3_05_CHAR.wav
137,26,4,S1_NEU,3336,2564,F,29,26_S1_02_NEU.wav
137,27,2,S1_NARR,3340,2564,F,29,27_S1_13_NARR.wav
137,28,3,S2_CHAR,3338,2564,F,29,28_S2_02_CHAR.wav
137,29,4,S2_NEU,3342,2564,F,29,29_S2_01_NEU.wav
137,30,3,S3_NARR,3343,2564,F,29,30_S3_05_NARR.wav
137,31,1,S1_CHAR,3339,2564,F,29,31_S1_13_CHAR.wav
137,32,3,S2_NEU,3342,2564,F,29,32_S2_02_NEU.wav
137,33,5,S3_NARR,3343,2564,F,29,33_S3_13_NARR.wav
137,34,3,S2_CHAR,3338,2564,F,29,34_S2_08_CHAR.wav
137,35,2,S1_NEU,3336,2564,F,29,35_S1_10_NEU.wav
137,36,5,S3_NARR,3343,2564,F,29,36_S3_01_NARR.wav
137,37,4,S2_CHAR,3338,2564,F,29,37_S2_10_CHAR.wav
137,38,5,S3_NEU,3337,2564,F,29,38_S3_08_NEU.wav
137,39,4,S2_NARR,3335,2564,F,29,39_S2_05_NARR.wav
137,40,5,S3_CHAR,3341,2564,F,29,40_S3_13_CHAR.wav
137,41,3,S1_NEU,3336,2564,F,29,41_S1_01_NEU.wav
137,42,2,S1_NARR,3340,2564,F,29,42_S1_05_NARR.wav
137,43,6,S3_CHAR,3341,2564,F,29,43_S3_08_CHAR.wav
137,44,7,S3_NEU,3337,2564,F,29,44_S3_05_NEU.wav
137,45,5,S2_NARR,3335,2564,F,29,45_S2_10_NARR.wav
137,46,4,S1_CHAR,3339,2564,F,29,46_S1_08_CHAR.wav
137,47,3,S1_NEU,3336,2564,F,29,47_S1_13_NEU.wav
137,48,2,S1_NARR,3340,2564,F,29,48_S1_02_NARR.wav
137,49,6,S3_CHAR,3341,2564,F,29,49_S3_10_CHAR.wav
137,50,2,S1_NEU,3336,2564,F,29,50_S1_05_NEU.wav
137,51,6,S3_NARR,3343,2564,F,29,51_S3_08_NARR.wav
137,52,1,S1_CHAR,3339,2564,F,29,52_S1_10_CHAR.wav
137,53,3,S2_NEU,3342,2564,F,29,53_S2_13_NEU.wav
137,54,2,S1_NARR,3340,2564,F,29,54_S1_10_NARR.wav
137,55,1,S1_CHAR,3339,2564,F,29,55_S1_02_CHAR.wav
137,56,7,S3_NEU,3337,2564,F,29,56_S3_13_NEU.wav
137,57,4,S2_NARR,3335,2564,F,29,57_S2_01_NARR.wav
138,4,6,S2_NARR,3335,17,F,56,57_S2_01_NARR.wav
138,5,7,S3_NEU,3337,17,F,56,56_S3_13_NEU.wav
138,6,1,S1_CHAR,3339,17,F,56,55_S1_02_CHAR.wav
138,7,5,S1_NARR,3340,17,F,56,54_S1_10_NARR.wav
138,8,5,S2_NEU,3342,17,F,56,53_S2_13_NEU.wav
138,9,1,S1_CHAR,3339,17,F,56,52_S1_10_CHAR.wav
138,10,2,S3_NARR,3343,17,F,56,51_S3_08_NARR.wav
138,11,1,S1_NEU,3336,17,F,56,50_S1_05_NEU.wav
138,12,3,S3_CHAR,3341,17,F,56,49_S3_10_CHAR.wav
138,13,2,S1_NARR,3340,17,F,56,48_S1_02_NARR.wav
138,14,1,S1_NEU,3336,17,F,56,47_S1_13_NEU.wav
138,15,2,S1_CHAR,3339,17,F,56,46_S1_08_CHAR.wav
138,16,6,S2_NARR,3335,17,F,56,45_S2_10_NARR.wav
138,17,7,S3_NEU,3337,17,F,56,44_S3_05_NEU.wav
138,18,3,S3_CHAR,3341,17,F,56,43_S3_08_CHAR.wav
138,19,1,S1_NARR,3340,17,F,56,42_S1_05_NARR.wav
138,20,4,S1_NEU,3336,17,F,56,41_S1_01_NEU.wav
138,21,6,S3_CHAR,3341,17,F,56,40_S3_13_CHAR.wav
138,22,5,S2_NARR,3335,17,F,56,39_S2_05_NARR.wav
138,23,5,S3_NEU,3337,17,F,56,38_S3_08_NEU.wav
138,24,1,S2_CHAR,3338,17,F,56,37_S2_10_CHAR.wav
138,25,7,S3_NARR,3343,17,F,56,36_S3_01_NARR.wav
138,26,1,S1_NEU,3336,17,F,56,35_S1_10_NEU.wav
138,27,1,S2_CHAR,3338,17,F,56,34_S2_08_CHAR.wav
138,28,5,S3_NARR,3343,17,F,56,33_S3_13_NARR.wav
138,29,5,S2_NEU,3342,17,F,56,32_S2_02_NEU.wav
138,30,1,S1_CHAR,3339,17,F,56,31_S1_13_CHAR.wav
138,31,5,S3_NARR,3343,17,F,56,30_S3_05_NARR.wav
138,32,6,S2_NEU,3342,17,F,56,29_S2_01_NEU.wav
138,33,2,S2_CHAR,3338,17,F,56,28_S2_02_CHAR.wav
138,34,3,S1_NARR,3340,17,F,56,27_S1_13_NARR.wav
138,35,4,S1_NEU,3336,17,F,56,26_S1_02_NEU.wav
138,36,2,S3_CHAR,3341,17,F,56,25_S3_05_CHAR.wav
138,37,5,S2_NARR,3335,17,F,56,24_S2_02_NARR.wav
138,38,3,S2_NEU,3342,17,F,56,23_S2_08_NEU.wav
138,39,1,S1_CHAR,3339,17,F,56,22_S1_01_CHAR.wav
138,40,7,S3_NARR,3343,17,F,56,21_S3_02_NARR.wav
138,41,5,S2_NEU,3342,17,F,56,20_S2_10_NEU.wav
138,42,2,S3_CHAR,3341,17,F,56,19_S3_01_CHAR.wav
138,43,1,S1_NARR,3340,17,F,56,18_S1_08_NARR.wav
138,44,7,S3_NEU,3337,17,F,56,17_S3_01_NEU.wav
138,45,2,S2_CHAR,3338,17,F,56,16_S2_13_CHAR.wav
138,46,4,S3_NARR,3343,17,F,56,15_S3_10_NARR.wav
138,47,5,S2_NEU,3342,17,F,56,14_S2_05_NEU.wav
138,48,7,S3_CHAR,3341,17,F,56,13_S3_02_CHAR.wav
138,49,2,S2_NARR,3335,17,F,56,12_S2_13_NARR.wav
138,50,1,S1_NEU,3336,17,F,56,11_S1_08_NEU.wav
138,51,3,S2_CHAR,3338,17,F,56,10_S2_05_CHAR.wav
138,52,2,S1_NARR,3340,17,F,56,09_S1_01_NARR.wav
138,53,6,S3_NEU,3337,17,F,56,08_S3_02_NEU.wav
138,54,1,S1_CHAR,3339,17,F,56,07_S1_05_CHAR.wav
138,55,5,S2_NARR,3335,17,F,56,06_S2_08_NARR.wav
138,56,7,S3_NEU,3337,17,F,56,05_S3_10_NEU.wav
138,57,3,S2_CHAR,3338,17,F,56,04_S2_01_CHAR.wav
138,4,3,S2_NARR,3335,40,M,44,57_S2_01_NARR.wav
138,5,5,S3_NEU,3337,40,M,44,56_S3_13_NEU.wav
138,6,2,S1_CHAR,3339,40,M,44,55_S1_02_CHAR.wav
138,7,2,S1_NARR,3340,40,M,44,54_S1_10_NARR.wav
138,8,3,S2_NEU,3342,40,M,44,53_S2_13_NEU.wav
138,9,2,S1_CHAR,3339,40,M,44,52_S1_10_CHAR.wav
138,10,5,S3_NARR,3343,40,M,44,51_S3_08_NARR.wav
138,11,3,S1_NEU,3336,40,M,44,50_S1_05_NEU.wav
138,12,5,S3_CHAR,3341,40,M,44,49_S3_10_CHAR.wav
138,13,2,S1_NARR,3340,40,M,44,48_S1_02_NARR.wav
138,14,2,S1_NEU,3336,40,M,44,47_S1_13_NEU.wav
138,15,2,S1_CHAR,3339,40,M,44,46_S1_08_CHAR.wav
138,16,2,S2_NARR,3335,40,M,44,45_S2_10_NARR.wav
138,17,5,S3_NEU,3337,40,M,44,44_S3_05_NEU.wav
138,18,5,S3_CHAR,3341,40,M,44,43_S3_08_CHAR.wav
138,19,4,S1_NARR,3340,40,M,44,42_S1_05_NARR.wav
138,20,2,S1_NEU,3336,40,M,44,41_S1_01_NEU.wav
138,21,5,S3_CHAR,3341,40,M,44,40_S3_13_CHAR.wav
138,22,3,S2_NARR,3335,40,M,44,39_S2_05_NARR.wav
138,23,5,S3_NEU,3337,40,M,44,38_S3_08_NEU.wav
138,24,2,S2_CHAR,3338,40,M,44,37_S2_10_CHAR.wav
138,25,6,S3_NARR,3343,40,M,44,36_S3_01_NARR.wav
138,26,2,S1_NEU,3336,40,M,44,35_S1_10_NEU.wav
138,27,3,S2_CHAR,3338,40,M,44,34_S2_08_CHAR.wav
138,28,3,S3_NARR,3343,40,M,44,33_S3_13_NARR.wav
138,29,2,S2_NEU,3342,40,M,44,32_S2_02_NEU.wav
138,30,2,S1_CHAR,3339,40,M,44,31_S1_13_CHAR.wav
138,31,4,S3_NARR,3343,40,M,44,30_S3_05_NARR.wav
138,32,3,S2_NEU,3342,40,M,44,29_S2_01_NEU.wav
138,33,3,S2_CHAR,3338,40,M,44,28_S2_02_CHAR.wav
138,34,3,S1_NARR,3340,40,M,44,27_S1_13_NARR.wav
138,35,2,S1_NEU,3336,40,M,44,26_S1_02_NEU.wav
138,36,2,S3_CHAR,3341,40,M,44,25_S3_05_CHAR.wav
138,37,3,S2_NARR,3335,40,M,44,24_S2_02_NARR.wav
138,38,5,S2_NEU,3342,40,M,44,23_S2_08_NEU.wav
138,39,3,S1_CHAR,3339,40,M,44,22_S1_01_CHAR.wav
138,40,5,S3_NARR,3343,40,M,44,21_S3_02_NARR.wav
138,41,2,S2_NEU,3342,40,M,44,20_S2_10_NEU.wav
138,42,3,S3_CHAR,3341,40,M,44,19_S3_01_CHAR.wav
138,43,3,S1_NARR,3340,40,M,44,18_S1_08_NARR.wav
138,44,4,S3_NEU,3337,40,M,44,17_S3_01_NEU.wav
138,45,3,S2_CHAR,3338,40,M,44,16_S2_13_CHAR.wav
138,46,5,S3_NARR,3343,40,M,44,15_S3_10_NARR.wav
138,47,3,S2_NEU,3342,40,M,44,14_S2_05_NEU.wav
138,48,5,S3_CHAR,3341,40,M,44,13_S3_02_CHAR.wav
138,49,2,S2_NARR,3335,40,M,44,12_S2_13_NARR.wav
138,50,2,S1_NEU,3336,40,M,44,11_S1_08_NEU.wav
138,51,3,S2_CHAR,3338,40,M,44,10_S2_05_CHAR.wav
138,52,2,S1_NARR,3340,40,M,44,09_S1_01_NARR.wav
138,53,4,S3_NEU,3337,40,M,44,08_S3_02_NEU.wav
138,54,3,S1_CHAR,3339,40,M,44,07_S1_05_CHAR.wav
138,55,3,S2_NARR,3335,40,M,44,06_S2_08_NARR.wav
138,56,4,S3_NEU,3337,40,M,44,05_S3_10_NEU.wav
138,57,3,S2_CHAR,3338,40,M,44,04_S2_01_CHAR.wav
138,4,2,S2_NARR,3335,50,M,56,57_S2_01_NARR.wav
138,5,7,S3_NEU,3337,50,M,56,56_S3_13_NEU.wav
138,6,2,S1_CHAR,3339,50,M,56,55_S1_02_CHAR.wav
138,7,2,S1_NARR,3340,50,M,56,54_S1_10_NARR.wav
138,8,3,S2_NEU,3342,50,M,56,53_S2_13_NEU.wav
138,9,1,S1_CHAR,3339,50,M,56,52_S1_10_CHAR.wav
138,10,6,S3_NARR,3343,50,M,56,51_S3_08_NARR.wav
138,11,2,S1_NEU,3336,50,M,56,50_S1_05_NEU.wav
138,12,4,S3_CHAR,3341,50,M,56,49_S3_10_CHAR.wav
138,13,1,S1_NARR,3340,50,M,56,48_S1_02_NARR.wav
138,14,1,S1_NEU,3336,50,M,56,47_S1_13_NEU.wav
138,15,1,S1_CHAR,3339,50,M,56,46_S1_08_CHAR.wav
138,16,2,S2_NARR,3335,50,M,56,45_S2_10_NARR.wav
138,17,7,S3_NEU,3337,50,M,56,44_S3_05_NEU.wav
138,18,6,S3_CHAR,3341,50,M,56,43_S3_08_CHAR.wav
138,19,1,S1_NARR,3340,50,M,56,42_S1_05_NARR.wav
138,20,1,S1_NEU,3336,50,M,56,41_S1_01_NEU.wav
138,21,5,S3_CHAR,3341,50,M,56,40_S3_13_CHAR.wav
138,22,3,S2_NARR,3335,50,M,56,39_S2_05_NARR.wav
138,23,6,S3_NEU,3337,50,M,56,38_S3_08_NEU.wav
138,24,1,S2_CHAR,3338,50,M,56,37_S2_10_CHAR.wav
138,25,7,S3_NARR,3343,50,M,56,36_S3_01_NARR.wav
138,26,1,S1_NEU,3336,50,M,56,35_S1_10_NEU.wav
138,27,2,S2_CHAR,3338,50,M,56,34_S2_08_CHAR.wav
138,28,5,S3_NARR,3343,50,M,56,33_S3_13_NARR.wav
138,29,3,S2_NEU,3342,50,M,56,32_S2_02_NEU.wav
138,30,2,S1_CHAR,3339,50,M,56,31_S1_13_CHAR.wav
138,31,6,S3_NARR,3343,50,M,56,30_S3_05_NARR.wav
138,32,4,S2_NEU,3342,50,M,56,29_S2_01_NEU.wav
138,33,1,S2_CHAR,3338,50,M,56,28_S2_02_CHAR.wav
138,34,1,S1_NARR,3340,50,M,56,27_S1_13_NARR.wav
138,35,2,S1_NEU,3336,50,M,56,26_S1_02_NEU.wav
138,36,3,S3_CHAR,3341,50,M,56,25_S3_05_CHAR.wav
138,37,2,S2_NARR,3335,50,M,56,24_S2_02_NARR.wav
138,38,4,S2_NEU,3342,50,M,56,23_S2_08_NEU.wav
138,39,1,S1_CHAR,3339,50,M,56,22_S1_01_CHAR.wav
138,40,5,S3_NARR,3343,50,M,56,21_S3_02_NARR.wav
138,41,3,S2_NEU,3342,50,M,56,20_S2_10_NEU.wav
138,42,4,S3_CHAR,3341,50,M,56,19_S3_01_CHAR.wav
138,43,2,S1_NARR,3340,50,M,56,18_S1_08_NARR.wav
138,44,6,S3_NEU,3337,50,M,56,17_S3_01_NEU.wav
138,45,2,S2_CHAR,3338,50,M,56,16_S2_13_CHAR.wav
138,46,5,S3_NARR,3343,50,M,56,15_S3_10_NARR.wav
138,47,2,S2_NEU,3342,50,M,56,14_S2_05_NEU.wav
138,48,5,S3_CHAR,3341,50,M,56,13_S3_02_CHAR.wav
138,49,2,S2_NARR,3335,50,M,56,12_S2_13_NARR.wav
138,50,2,S1_NEU,3336,50,M,56,11_S1_08_NEU.wav
138,51,2,S2_CHAR,3338,50,M,56,10_S2_05_CHAR.wav
138,52,2,S1_NARR,3340,50,M,56,09_S1_01_NARR.wav
138,53,6,S3_NEU,3337,50,M,56,08_S3_02_NEU.wav
138,54,1,S1_CHAR,3339,50,M,56,07_S1_05_CHAR.wav
138,55,3,S2_NARR,3335,50,M,56,06_S2_08_NARR.wav
138,56,5,S3_NEU,3337,50,M,56,05_S3_10_NEU.wav
138,57,1,S2_CHAR,3338,50,M,56,04_S2_01_CHAR.wav
138,4,5,S2_NARR,3335,202,F,34,57_S2_01_NARR.wav
138,5,7,S3_NEU,3337,202,F,34,56_S3_13_NEU.wav
138,6,1,S1_CHAR,3339,202,F,34,55_S1_02_CHAR.wav
138,7,4,S1_NARR,3340,202,F,34,54_S1_10_NARR.wav
138,8,5,S2_NEU,3342,202,F,34,53_S2_13_NEU.wav
138,9,1,S1_CHAR,3339,202,F,34,52_S1_10_CHAR.wav
138,10,5,S3_NARR,3343,202,F,34,51_S3_08_NARR.wav
138,11,4,S1_NEU,3336,202,F,34,50_S1_05_NEU.wav
138,12,4,S3_CHAR,3341,202,F,34,49_S3_10_CHAR.wav
138,13,4,S1_NARR,3340,202,F,34,48_S1_02_NARR.wav
138,14,3,S1_NEU,3336,202,F,34,47_S1_13_NEU.wav
138,15,2,S1_CHAR,3339,202,F,34,46_S1_08_CHAR.wav
138,16,4,S2_NARR,3335,202,F,34,45_S2_10_NARR.wav
138,17,7,S3_NEU,3337,202,F,34,44_S3_05_NEU.wav
138,18,5,S3_CHAR,3341,202,F,34,43_S3_08_CHAR.wav
138,19,4,S1_NARR,3340,202,F,34,42_S1_05_NARR.wav
138,20,4,S1_NEU,3336,202,F,34,41_S1_01_NEU.wav
138,21,5,S3_CHAR,3341,202,F,34,40_S3_13_CHAR.wav
138,22,4,S2_NARR,3335,202,F,34,39_S2_05_NARR.wav
138,23,5,S3_NEU,3337,202,F,34,38_S3_08_NEU.wav
138,24,4,S2_CHAR,3338,202,F,34,37_S2_10_CHAR.wav
138,25,6,S3_NARR,3343,202,F,34,36_S3_01_NARR.wav
138,26,3,S1_NEU,3336,202,F,34,35_S1_10_NEU.wav
138,27,2,S2_CHAR,3338,202,F,34,34_S2_08_CHAR.wav
138,28,5,S3_NARR,3343,202,F,34,33_S3_13_NARR.wav
138,29,5,S2_NEU,3342,202,F,34,32_S2_02_NEU.wav
138,30,3,S1_CHAR,3339,202,F,34,31_S1_13_CHAR.wav
138,31,7,S3_NARR,3343,202,F,34,30_S3_05_NARR.wav
138,32,4,S2_NEU,3342,202,F,34,29_S2_01_NEU.wav
138,33,3,S2_CHAR,3338,202,F,34,28_S2_02_CHAR.wav
138,34,2,S1_NARR,3340,202,F,34,27_S1_13_NARR.wav
138,35,5,S1_NEU,3336,202,F,34,26_S1_02_NEU.wav
138,36,2,S3_CHAR,3341,202,F,34,25_S3_05_CHAR.wav
138,37,3,S2_NARR,3335,202,F,34,24_S2_02_NARR.wav
138,38,5,S2_NEU,3342,202,F,34,23_S2_08_NEU.wav
138,39,2,S1_CHAR,3339,202,F,34,22_S1_01_CHAR.wav
138,40,6,S3_NARR,3343,202,F,34,21_S3_02_NARR.wav
138,41,5,S2_NEU,3342,202,F,34,20_S2_10_NEU.wav
138,42,4,S3_CHAR,3341,202,F,34,19_S3_01_CHAR.wav
138,43,4,S1_NARR,3340,202,F,34,18_S1_08_NARR.wav
138,44,7,S3_NEU,3337,202,F,34,17_S3_01_NEU.wav
138,45,3,S2_CHAR,3338,202,F,34,16_S2_13_CHAR.wav
138,46,5,S3_NARR,3343,202,F,34,15_S3_10_NARR.wav
138,47,5,S2_NEU,3342,202,F,34,14_S2_05_NEU.wav
138,48,6,S3_CHAR,3341,202,F,34,13_S3_02_CHAR.wav
138,49,3,S2_NARR,3335,202,F,34,12_S2_13_NARR.wav
138,50,3,S1_NEU,3336,202,F,34,11_S1_08_NEU.wav
138,51,5,S2_CHAR,3338,202,F,34,10_S2_05_CHAR.wav
138,52,3,S1_NARR,3340,202,F,34,09_S1_01_NARR.wav
138,53,5,S3_NEU,3337,202,F,34,08_S3_02_NEU.wav
138,54,2,S1_CHAR,3339,202,F,34,07_S1_05_CHAR.wav
138,55,5,S2_NARR,3335,202,F,34,06_S2_08_NARR.wav
138,56,5,S3_NEU,3337,202,F,34,05_S3_10_NEU.wav
138,57,3,S2_CHAR,3338,202,F,34,04_S2_01_CHAR.wav
138,4,6,S2_NARR,3335,382,F,35,57_S2_01_NARR.wav
138,5,7,S3_NEU,3337,382,F,35,56_S3_13_NEU.wav
138,6,4,S1_CHAR,3339,382,F,35,55_S1_02_CHAR.wav
138,7,5,S1_NARR,3340,382,F,35,54_S1_10_NARR.wav
138,8,5,S2_NEU,3342,382,F,35,53_S2_13_NEU.wav
138,9,4,S1_CHAR,3339,382,F,35,52_S1_10_CHAR.wav
138,10,6,S3_NARR,3343,382,F,35,51_S3_08_NARR.wav
138,11,6,S1_NEU,3336,382,F,35,50_S1_05_NEU.wav
138,12,7,S3_CHAR,3341,382,F,35,49_S3_10_CHAR.wav
138,13,6,S1_NARR,3340,382,F,35,48_S1_02_NARR.wav
138,14,6,S1_NEU,3336,382,F,35,47_S1_13_NEU.wav
138,15,5,S1_CHAR,3339,382,F,35,46_S1_08_CHAR.wav
138,16,4,S2_NARR,3335,382,F,35,45_S2_10_NARR.wav
138,17,7,S3_NEU,3337,382,F,35,44_S3_05_NEU.wav
138,18,7,S3_CHAR,3341,382,F,35,43_S3_08_CHAR.wav
138,19,6,S1_NARR,3340,382,F,35,42_S1_05_NARR.wav
138,20,6,S1_NEU,3336,382,F,35,41_S1_01_NEU.wav
138,21,6,S3_CHAR,3341,382,F,35,40_S3_13_CHAR.wav
138,22,4,S2_NARR,3335,382,F,35,39_S2_05_NARR.wav
138,23,7,S3_NEU,3337,382,F,35,38_S3_08_NEU.wav
138,24,5,S2_CHAR,3338,382,F,35,37_S2_10_CHAR.wav
138,25,7,S3_NARR,3343,382,F,35,36_S3_01_NARR.wav
138,26,6,S1_NEU,3336,382,F,35,35_S1_10_NEU.wav
138,27,5,S2_CHAR,3338,382,F,35,34_S2_08_CHAR.wav
138,28,7,S3_NARR,3343,382,F,35,33_S3_13_NARR.wav
138,29,6,S2_NEU,3342,382,F,35,32_S2_02_NEU.wav
138,30,6,S1_CHAR,3339,382,F,35,31_S1_13_CHAR.wav
138,31,7,S3_NARR,3343,382,F,35,30_S3_05_NARR.wav
138,32,6,S2_NEU,3342,382,F,35,29_S2_01_NEU.wav
138,33,7,S2_CHAR,3338,382,F,35,28_S2_02_CHAR.wav
138,34,7,S1_NARR,3340,382,F,35,27_S1_13_NARR.wav
138,35,7,S1_NEU,3336,382,F,35,26_S1_02_NEU.wav
138,36,4,S3_CHAR,3341,382,F,35,25_S3_05_CHAR.wav
138,37,7,S2_NARR,3335,382,F,35,24_S2_02_NARR.wav
138,38,6,S2_NEU,3342,382,F,35,23_S2_08_NEU.wav
138,39,4,S1_CHAR,3339,382,F,35,22_S1_01_CHAR.wav
138,40,7,S3_NARR,3343,382,F,35,21_S3_02_NARR.wav
138,41,6,S2_NEU,3342,382,F,35,20_S2_10_NEU.wav
138,42,6,S3_CHAR,3341,382,F,35,19_S3_01_CHAR.wav
138,43,5,S1_NARR,3340,382,F,35,18_S1_08_NARR.wav
138,44,7,S3_NEU,3337,382,F,35,17_S3_01_NEU.wav
138,45,5,S2_CHAR,3338,382,F,35,16_S2_13_CHAR.wav
138,46,7,S3_NARR,3343,382,F,35,15_S3_10_NARR.wav
138,47,6,S2_NEU,3342,382,F,35,14_S2_05_NEU.wav
138,48,6,S3_CHAR,3341,382,F,35,13_S3_02_CHAR.wav
138,49,6,S2_NARR,3335,382,F,35,12_S2_13_NARR.wav
138,50,5,S1_NEU,3336,382,F,35,11_S1_08_NEU.wav
138,51,6,S2_CHAR,3338,382,F,35,10_S2_05_CHAR.wav
138,52,5,S1_NARR,3340,382,F,35,09_S1_01_NARR.wav
138,53,7,S3_NEU,3337,382,F,35,08_S3_02_NEU.wav
138,54,6,S1_CHAR,3339,382,F,35,07_S1_05_CHAR.wav
138,55,7,S2_NARR,3335,382,F,35,06_S2_08_NARR.wav
138,56,7,S3_NEU,3337,382,F,35,05_S3_10_NEU.wav
138,57,5,S2_CHAR,3338,382,F,35,04_S2_01_CHAR.wav
138,4,4,S2_NARR,3335,751,M,0,57_S2_01_NARR.wav
138,5,6,S3_NEU,3337,751,M,0,56_S3_13_NEU.wav
138,6,4,S1_CHAR,3339,751,M,0,55_S1_02_CHAR.wav
138,7,6,S1_NARR,3340,751,M,0,54_S1_10_NARR.wav
138,8,3,S2_NEU,3342,751,M,0,53_S2_13_NEU.wav
138,9,3,S1_CHAR,3339,751,M,0,52_S1_10_CHAR.wav
138,10,4,S3_NARR,3343,751,M,0,51_S3_08_NARR.wav
138,11,5,S1_NEU,3336,751,M,0,50_S1_05_NEU.wav
138,12,3,S3_CHAR,3341,751,M,0,49_S3_10_CHAR.wav
138,13,5,S1_NARR,3340,751,M,0,48_S1_02_NARR.wav
138,14,4,S1_NEU,3336,751,M,0,47_S1_13_NEU.wav
138,15,3,S1_CHAR,3339,751,M,0,46_S1_08_CHAR.wav
138,16,2,S2_NARR,3335,751,M,0,45_S2_10_NARR.wav
138,17,6,S3_NEU,3337,751,M,0,44_S3_05_NEU.wav
138,18,5,S3_CHAR,3341,751,M,0,43_S3_08_CHAR.wav
138,19,4,S1_NARR,3340,751,M,0,42_S1_05_NARR.wav
138,20,4,S1_NEU,3336,751,M,0,41_S1_01_NEU.wav
138,21,5,S3_CHAR,3341,751,M,0,40_S3_13_CHAR.wav
138,22,2,S2_NARR,3335,751,M,0,39_S2_05_NARR.wav
138,23,4,S3_NEU,3337,751,M,0,38_S3_08_NEU.wav
138,24,3,S2_CHAR,3338,751,M,0,37_S2_10_CHAR.wav
138,25,3,S3_NARR,3343,751,M,0,36_S3_01_NARR.wav
138,26,4,S1_NEU,3336,751,M,0,35_S1_10_NEU.wav
138,27,2,S2_CHAR,3338,751,M,0,34_S2_08_CHAR.wav
138,28,4,S3_NARR,3343,751,M,0,33_S3_13_NARR.wav
138,29,4,S2_NEU,3342,751,M,0,32_S2_02_NEU.wav
138,30,4,S1_CHAR,3339,751,M,0,31_S1_13_CHAR.wav
138,31,5,S3_NARR,3343,751,M,0,30_S3_05_NARR.wav
138,32,4,S2_NEU,3342,751,M,0,29_S2_01_NEU.wav
138,33,3,S2_CHAR,3338,751,M,0,28_S2_02_CHAR.wav
138,34,5,S1_NARR,3340,751,M,0,27_S1_13_NARR.wav
138,35,6,S1_NEU,3336,751,M,0,26_S1_02_NEU.wav
138,36,1,S3_CHAR,3341,751,M,0,25_S3_05_CHAR.wav
138,37,3,S2_NARR,3335,751,M,0,24_S2_02_NARR.wav
138,38,3,S2_NEU,3342,751,M,0,23_S2_08_NEU.wav
138,39,3,S1_CHAR,3339,751,M,0,22_S1_01_CHAR.wav
138,40,3,S3_NARR,3343,751,M,0,21_S3_02_NARR.wav
138,41,3,S2_NEU,3342,751,M,0,20_S2_10_NEU.wav
138,42,2,S3_CHAR,3341,751,M,0,19_S3_01_CHAR.wav
138,43,2,S1_NARR,3340,751,M,0,18_S1_08_NARR.wav
138,44,4,S3_NEU,3337,751,M,0,17_S3_01_NEU.wav
138,45,2,S2_CHAR,3338,751,M,0,16_S2_13_CHAR.wav
138,46,4,S3_NARR,3343,751,M,0,15_S3_10_NARR.wav
138,47,2,S2_NEU,3342,751,M,0,14_S2_05_NEU.wav
138,48,5,S3_CHAR,3341,751,M,0,13_S3_02_CHAR.wav
138,49,2,S2_NARR,3335,751,M,0,12_S2_13_NARR.wav
138,50,4,S1_NEU,3336,751,M,0,11_S1_08_NEU.wav
138,51,3,S2_CHAR,3338,751,M,0,10_S2_05_CHAR.wav
138,52,4,S1_NARR,3340,751,M,0,09_S1_01_NARR.wav
138,53,6,S3_NEU,3337,751,M,0,08_S3_02_NEU.wav
